reduced_sent,original_sent,page_title
Moradores da Vila São Jorge reclamam de vazamento de água.,"Moradores da Vila São Jorge , em São Vicente , no litoral de São Paulo , reclamam de um vazamento de água na rua Leonor Mendes de Barros.",moradores-da-vila-sao-jorge-reclamam-de-vazamento-de-agua.html
Abertas as inscrições para o Festival de Viola e Gastronomia de Piacatuba.,"Estão abertas até o dia 18 de setembro , as inscrições para o Festival de Viola e Gastronomia de Piacatuba , distrido da cidade de Leopoldina.",abertas-inscricoes-para-o-festival-de-viola-e-gastronomia-de-piacatuba.html
Guarda Municipal do Rio de Janeiro encerra inscrições para 125 vagas.,A Guarda Municipal do Rio de Janeiro encerra nesta quarta-feira ( 28 ) as inscrições do concurso público para 125 vagas em cargos de nível médio/ técnico e superior.,guarda-municipal-do-rio-de-janeiro-encerra-inscricoes-para-125-vagas.html
"Câmara dos Deputados vai cortar ' supersalários' de 1,366 servidores.","A Diretoria-Geral da Câmara dos Deputados informou ao G1 nesta quarta-feira   ( 10 ) que vai cortar , no pagamento do próximo dia 23, os ' supersalários' de 1,366 servidores que ganham acima do teto constitucional para o funcionalismo ( atualmente de R$ 28 mil , equivalente aos vencimentos de um ministro do Supremo Tribunal Federal ) .",camara-vai-cortar-supersalarios-de-mais-de-mil-servidores.html
Cine Estação das Docas apresenta o filme ' O que traz boas novas' .,"O Cine Estação das Docas , em Belém , apresenta a partir deste domingo ( 22 ) o filme ' O que traz boas novas' , com direção de Philippe Falardeau.",cine-estacao-das-docas-apresenta-o-filme-o-que-traz-boas-novas.html
Vazamento chama atenção de quem passa pela avenida General Osório.,"Um vazamento chama a atenção de quem passa pela avenida General Osório na manhã desta quarta-feira ( 22 ) , entre os bairros Trujillo e Vila Carvalho , em Sorocaba ( SP ) .",vazamento-chama-atencao-de-quem-passa-pela-avenida-general-osorio.html
Pouso Alegre poderá ganhar aeroporto internacional de cargas.,Pouso Alegre ( MG ) poderá ganhar um aeroporto internacional de cargas em 2014.,pouso-alegre-podera-ganhar-aeroporto-internacional-de-cargas.html
Abertas inscrições para mestrado acadêmico em teoria literária da UFU.,"Estão abertas as inscrições para o processo seletivo do curso de mestrado acadêmico em teoria literária do Instituto de Letras e Linguística da Universidade Federal de Uberlândia ( UFU ) , no Triângulo Mineiro.",abertas-inscricoes-para-mestrado-academico-em-teoria-literaria-da-ufu.html
Flagrante mostra carro estacionado em ponto de ônibus em Goiânia.,"Um flagrante mostra um carro estacionado em um ponto de ônibus da Vila Jardim Vitória , em Goiânia.",flagrante-mostra-carro-estacionado-em-ponto-de-onibus-em-goiania.html
"Travessa Dr. Moraes , em Belém , será interditada neste sábado.","A travessa Dr. Moraes , no bairro de Nazaré , em Belém , será interditada neste sábado ( 21 ) , das 9h às 23h , para a apresentação do espetáculo natalino Blindados Luz 2013, promovido pela Igreja Pentecostal Assembléia de Deus - Blindados no Senhor.",travessa-dr-moraes-em-belem-sera-interditada-neste-sabado.html
Safra do caqui chega ao fim e agricultores fazem balanço deste ano.,A safra do caqui chega ao fim e os agricultores fazem um balanço das vendas deste ano.,safra-do-caqui-chega-ao-fim-e-agricultores-fazem-balanco-deste-ano.html
Saneago vai terceirizar serviço de rede de esgoto em quatro cidades.,"A Empresa de Saneamento de Goiás ( Saneago ) vai terceirizar o serviço de rede de esgoto em quatro cidades do estado : Trindade , Aparecida de Goiânia , Rio Verde e Jataí .",saneago-vai-terceirizar-servico-de-rede-de-esgoto-em-quatro-cidades.html
Batida envolvendo dois carros deixa trânsito lento na Avenida Paralela.,"Uma batida envolvendo dois carros de pequeno porte deixa o trânsito lento na Avenida Paralela , em Salvador , na tarde deste sábado ( 27 ) .",batida-envolvendo-dois-carros-deixa-transito-lento-na-avenida-paralela.html
São Gonçalo do Rio Abaixo recebe Copa Minas Gerais de Motocross.,"A cidade de São Gonçalo do Rio Abaixo , que fica a cerca de 90 quilômetros de Belo Horizonte , recebe a terceira etapa da Copa Minas Gerais de Motocross.",sao-goncalo-do-rio-abaixo-recebe-copa-minas-gerais-de-motocross.html
Polícia procura suspeitos de matar jovem em Guaratinguetá .,"A Polícia Civil procura por dois homens suspeitos de matar uma jovem durante um assalto , no bairro Village Santana em Guaratinguetá , na noite da última terça-feira ( 17 ) .",policia-procura-suspeitos-de-matar-jovem-em-guaratingueta.html
Três homens e uma mulher são procurados por tentativa de homicídio.,"Três homens e uma mulher são procurados pela Polícia Militar por uma tentativa de homicídio no Bairro Cidade Nova , em Montes claros ( MG ) .",tres-homens-e-uma-mulher-sao-procurados-por-tentativa-de-homicidio.html
Defensoria Pública do Espírito Santo encerra inscrições para 50 vagas.,A Defensoria Pública do Espírito Santo encerra nesta terça-feira ( 9 ) as inscrições do concurso público para 50 vagas e formação de cadastro de reserva para o cargo de defensor público substituto - nível I.,defensoria-publica-do-espirito-santo-encerra-inscricoes-para-50-vagas.html
"Novo presidente da Amupe , José Patriota , toma posse nesta segunda.","O novo presidente da Associação Municipalista de Pernambuco ( Amupe ) , José Patriota , toma posse nesta segunda-feira ( 4 ) , em cerimônia que vai acontecer às 18h na sede da associação , no bairro de Jardim São Paulo , Zona Sul do Recife.",novo-presidente-da-amupe-jose-patriota-toma-posse-nesta-segunda.html
Grupo Perifeéricos apresenta novo espetáculo em Belém.,"O Grupo Perifeéricos apresenta neste sábado ( 20 ) , a partir das 20h , o novo espetáculo da trupe na sede do Instituto de Artes do Pará ( IAP ) , em Belém.",grupo-perifeericos-apresenta-novo-espetaculo-em-belem.html
Prefeitura de Curitiba encerra inscrições para 355 vagas.,A Prefeitura de Curitiba encerra nesta segunda-feira ( 10 ) as inscrições do concurso público para 355 vagas de nível médio e superior.,prefeitura-de-curitiba-encerra-inscricoes-para-355-vagas.html
Usuária do transporte coletivo de Uberaba reclama da falta de abrigos.,"A aposentada Francisca Natalina da Silva , que mora na Rua Francisco Fava , no Bairro Universitário , é usuária do transporte coletivo de Uberaba e reclama da falta de abrigos em alguns pontos de ônibus na cidade.",usuaria-do-transporte-coletivo-de-uberaba-reclama-da-falta-de-abrigos.html
"Acidente deixa trânsito lento na BR-262, em São Domingos da Prata.","Um acidente entre uma carreta e dois carros deixa o trânsito lento na altura do km 193, na BR-262, em São Domingos da Prata , na Região Central de Minas Gerais , na tarde desta sexta-feira ( 6 ) .",acidente-deixa-transito-lento-na-br-262-em-sao-domingos-da-prata.html
Arte no Dique abre inscrições para oficinas gratuitas nesta segunda-feira.,"O Instituto Arte no Dique abre inscrições para oficinas gratuitas nesta segunda-feira ( 14 ) em Santos , no litoral de São Paulo.",arte-no-dique-abre-inscricoes-para-oficinas-gratuitas-nesta-segunda-feira.html
"INSS encerra inscrições para 1,875 vagas.","O Instituto Nacional do Seguro Social ( INSS ) encerra nesta quarta-feira ( 11 ) as inscrições do concurso para 1,875 vagas.   Ao todo , são 375 vagas para o cargo de perito médico previdenciário e 1,5 mil para técnico do seguro social.",inss-encerra-inscricoes-para-1875-vagas.html
"Policiamento em Manguinhos , Rio , está reforçado na manhã desta terça.","O policiamento em Manguinhos , na Zona Norte do Rio , está reforçado na manhã desta terça-feira ( 26 ) após um tiroteio que assustou moradores na noite desta segunda-feira ( 25 ) , por volta de 20h30.",policiamento-em-manguinhos-rio-continua-reforcado-nesta-segunda.html
Rendimentos isentos e não tributáveis.,Preencha esta ficha se você recebeu Rendimentos Isentos e Não-Tributáveis de Imposto de Renda.,rendimentos-isentos-e-nao-tributaveis2012.html
Pedaço de escada da Torre Eiffel será leiloado em Paris.,"Um pedaço de uma escada da Torre Eiffel de 3,50 metros será leiloado em Paris na próxima segunda-feira ( 25 ) , anunciou a casa de leilões Artcurial , que expõe a peça em sua sede na avenida Champs-Elysées.",pedaco-de-escada-da-torre-eiffel-sera-leiloado-em-paris.html
"Antes do recesso parlamentar , Ales vai votar reestruturação do Judiciário.","Na última semana de atividades antes do recesso parlamentar , a Assembleia Legislativa do Espírito Santo ( Ales ) vai votar , nesta segunda-feira ( 17 ) , o projeto de reestruturação do Judiciário capixaba.",antes-do-recesso-parlamentar-ales-vai-votar-reestruturacao-do-judiciario.html
Imagens mostram lancha pegando fogo na Baía de Guanabara.,"Imagens mostram uma lancha pegando fogo na Baía de Guanabara , na manhã desta quarta-feira ( 11 ) .",imagens-mostram-lancha-pegando-fogo-na-baia-de-guanabara.html
Falcoaria é tema de exposição fotográfica em Belém.,"A falcoaria , arte milenar de adestrar aves de rapina para a captura de presas selvagens , é tema de uma exposição fotográfica aberta neste domingo ( 16 ) , na Estação das Docas , em Belém.",falcoaria-e-tema-de-exposicao-fotografica-em-belem.html
Termina neste domingo votação das ' Sete Maravilhas de São Carlos' .,Termina neste domingo ( 10 ) a votação das ' Sete Maravilhas de São Carlos' .,termina-neste-domingo-votacao-das-sete-maravilhas-de-sao-carlos.html
Prefeitura recebe inscrições para concurso sobre patrimônio cultural.,"A Fundação Municipal de Cultura , ligada à Prefeitura de Ponta Grossa , na região dos Campos Gerais do Paraná , recebe inscrições para o Concurso de Práticas Pedagógicas sobre o Patrimônio Cultural.",prefeitura-recebe-inscricoes-para-concurso-sobre-patrimonio-cultural.html
Vela pode ter provocado princípio de incêndio em Governador Valadares.,"Uma vela pode ter provocado um princípio de incêndio que atingiu um apartamento no início da tarde desta quarta-feira ( 15 ) , na avenida Altino Marques , no bairro Elvamar , em Governador Valadares , no Leste de Minas Gerais.",vela-pode-ter-provocado-principio-de-incendio-em-governador-valadares.html
Sala Palma de Ouro em Salto ( SP ) recebe espetáculo musical.,"A Sala Palma de Ouro do Centro de Educação e Cultura ( CEC ) Anselmo Duarte , em Salto ( SP ) recebe o espetáculo musical ' O Voo da Anhuma' em três sessões gratuitas.",sala-palma-de-ouro-em-salto-sp-recebe-espetaculo-musical.html
Americano diz ter sido atingido três vezes por raios.,"Um americano diz ter sido atingido três vezes por raios , dois deles na mesma rua , na Carolina do Norte.",americano-diz-ter-sido-atingido-tres-vezes-por-raios.html
Autópsia de Whitney Houston será realizada neste domingo ( 12 ) .,A autópsia do corpo de Whitney Houston será realizada neste domingo ( 12 ) .,autopsia-de-whitney-houston-sera-realizada-neste-domingo-12.html
Festa das Flores e Morangos de Atibaia espera 100 mil visitantes.,A 35ª edição da Festa das Flores e Morangos de Atibaia começou neste fim de semana e espera atrair 100 mil visitantes até o dia 27 de setembro - mais de 20 mil por fim de semana.,festa-das-flores-e-morangos-de-atibaia-espera-100-mil-visitantes.html
Bovespa opera com valorização nesta segunda.,A Bolsa de Valores de São Paulo ( Bovespa ) opera com valorização nesta segunda-feira ( 4 ) .,bovespa-opera-com-valorizacao-nesta-segunda.html
Teatrinho do Mangal apresenta a lenda do Curupira.,"O projeto Teatrinho do Mangal apresenta no próximo domingo ( 15 ) apresenta a lenda do Curupira , às 10h30, no Parque Zoobotânico Mangal das Garças , com entrada gratuita.",teatrinho-do-mangal-apresenta-lenda-do-curupira.html
Polícia investiga roubo a lotérica em Mogi das Cruzes.,A Polícia Civil investiga o roubo a uma lotérica no Jardim Universo em Mogi das Cruzes.,policia-investiga-roubo-loterica-em-mogi-das-cruzes.html
Festa do Divino começa neste sábado em Itanhaém.,"A Festa do Divino começa neste sábado ( 19 ) , em Itanhaém , litoral de São Paulo.",festa-do-divino-comeca-neste-sabado-em-itanhaem.html
"Projeto Mais Leitura chega a Paty do Alferes , no sul do Rio de Janeiro.","O Projeto Mais Leitura chega nesta segunda-feira ( 27 ) a Paty do Alferes , no sul do Rio de Janeiro.",projeto-mais-leitura-chega-paty-do-alferes-no-sul-do-rio-de-janeiro.html
Museu de Jaú participa da Semana Nacional de Museus.,O Museu Municipal de Jaú ( SP ) participa da Semana Nacional de Museus com uma programação diversificada neste final de semana.,sabado-museu-de-jau-participa-da-semana-nacional-de-museus.html
"Após 25 dias de greve , bancários de Blumenau voltam ao trabalho.","Após 25 dias de greve , os bancários de Blumenau , no Vale do Itajaí , voltam ao trabalho na manhã desta segunda-feira ( 14 ) , seguindo a orientação nacional.",apos-26-dias-de-greve-bancarios-de-blumenau-voltam-ao-trabalho.html
Dólar opera perto da estabilidade nesta terça-feira.,"O dólar opera perto da estabilidade nesta terça-feira ( 29 ) , com as cotações mais baixas atraindo compradores em um pregão de volatilidade acentuada pela briga antes da formação da Ptax de abril.",dolar-opera-perto-da-estabilidade-nesta-terca-feira.html
Estação São Miguel da CPTM começa a funcionar na segunda-feira.,"A nova Estação São Miguel , da Linha 12- Safira , da Companhia Paulista de Trens Metropolitanos ( CPTM ) , começa a funcionar na segunda-feira ( 29 ) , na Zona Leste de São Paulo.",estacao-sao-miguel-da-cptm-comeca-funcionar-na-segunda-feira.html
Inscrições para curso de avicultura básica estão abertas em Itapetininga.,As inscrições para um curso gratuito de avicultura básica estão abertas em Itapetininga ( SP ) .,inscricoes-para-curso-de-avicultura-basica-estao-abertas-em-itapetininga.html
Comércio de Guarapuava começa a atender em horário especial.,"O comércio de Guarapuava , na região central do Paraná , começa a atender em horário especial para o fim de ano , a partir deste domingo ( 8 ) .",comercio-de-guarapuava-comeca-atender-em-horario-especial.html
Prefeitura de Campinas ( SP ) encerra inscrições para 100 vagas.,A Prefeitura de Campinas ( SP ) encerra nesta quinta-feira ( 2 ) as inscrições do concurso público para 100 vagas de guarda municipal.,prefeitura-de-campinas-sp-encerra-inscricoes-para-100-vagas.html
PATs do Alto Tietê têm mais de 2 mil vagas de emprego.,Os Postos de Atendimento ao Trabalhador ( PATs ) do Alto Tietê têm mais de 2 mil vagas de emprego nesta semana.,pats-do-alto-tiete-tem-mais-de-2-mil-vagas-de-emprego.html
Companhia Têxtil de Pernambuco abre inscrições para 123 vagas.,A Companhia Integrada Têxtil de Pernambuco ( Citepe ) abre nesta terça-feira ( 7 ) as inscrições do concurso para 123 vagas em cargos de todos os níveis de escolaridade.,companhia-textil-de-pernambuco-abre-inscricoes-para-123-vagas.html
Inscrições para a seleção de projetos sociais vão até maio.,"O juiz Lucas da Costa Ribeiro Neto , titular do 1º Juizado Especial Criminal de São Luís , informou , nesta sexta-feira ( 5 ) que as inscrições para a seleção de projetos sociais vão até maio.",inscricoes-para-selecao-de-projetos-sociais-vao-ate-maio.html
"Guarda Mirim de Volta Redonda , RJ , realiza Blitz Educativa.","A Guarda Mirim de Volta Redonda , RJ , realiza nesta quinta-feira ( 24 ) uma blitz educativa no trânsito.",guarda-mirim-de-volta-redonda-rj-realiza-blitz-educativa.html
